t,yes_changeP,lastweek_changeP,dow_yes_changeP,dow_lastweek_changeP,nasdaq_yes_changeP,nasdaq_lastweek_changeP,today_changeP
2020-03-16,6.464831749508493,-9.658217574336932,9.36293410505313,-14.415342755714999,10.07220712888685,-10.660304277698659,-5.36974653142507
2020-03-17,-5.36974653142507,-12.207709926889653,-12.926545507355423,-22.7123629673634,-12.1932233772306,-19.04226230830043,7.026607446986334
2020-03-18,7.026607446986334,-4.905080857641737,5.1953355296878385,-17.89073235223424,6.460765942459099,-12.383910462975217,1.225774106041091
2020-03-19,1.225774106041091,1.6322254617897838,-6.302382324650696,-16.569939931485504,-3.997484753358834,-9.723788539624937,2.7830630443135247
2020-03-20,2.7830630443135247,-0.5756304980020053,0.9461293979229204,-19.709565660819194,1.579609723705082,-12.944512926555813,-1.8522798241161629
2020-03-23,-1.8522798241161629,1.3856079364541982,-4.546225774920097,-18.592957156784802,-4.036896100721322,-12.63820756264708,3.073522487251184
2020-03-24,3.073522487251184,13.492700907163554,-3.0356283203617207,-12.304779571867236,0.1805741932628359,-3.5344487127044952,1.9586626441663428
2020-03-25,1.9586626441663428,8.689074262517508,11.36504119941154,-10.699343283994482,7.805286236290408,-5.521142532452701,-2.796763592001887
2020-03-26,-2.796763592001887,11.644314511049924,2.3938313243556166,5.012904727528273,-1.1147981893498253,6.399087255589161,3.6933157466394966
2020-03-27,3.6933157466394966,8.167206567261937,6.375396349704212,6.190919074277473,5.723313353530597,5.662061914266022,-2.832538899460116
2020-03-30,-2.832538899460116,3.8305997587943987,-4.058991343942011,8.733435693107952,-3.9097719070949064,5.758600220255248,3.360348213585338
2020-03-31,3.360348213585338,4.413768459765174,3.1922550135488876,11.152834600643814,3.9618474559715726,8.238843338354027,-0.7245592210870279
2020-04-01,-0.7245592210870279,5.6134861681437265,-1.8377367436253844,14.306782527346732,-0.9571513772745064,11.71255347379482,-2.1551822909264438
2020-04-02,-2.1551822909264438,0.255934330952247,-4.44241125987004,12.648391628256045,-4.18775146781212,6.841381413407449,0.5834253377201946
2020-04-03,0.5834253377201946,-1.096336260961302,2.2437962536313036,3.422035118858619,1.9952488670370225,1.0832925453535187,-0.6378882191073191
2020-04-06,-0.6378882191073191,1.1003054541255337,-1.685437582505365,-0.6981964096230548,-1.4085264504696047,0.7830350831251224,4.772919276371369
2020-04-07,4.772919276371369,2.152911842872262,7.730477010862431,0.5667761148607598,7.353111246007721,2.3366751740922487,0.7013456217413354
2020-04-08,0.7013456217413354,5.868112280019188,-0.11521547895287308,4.700699970960544,-0.40029025015648373,6.074294404304696,1.560947742849138
2020-04-09,1.560947742849138,4.025054140557726,3.441845932708762,4.953939363190155,2.2390736492543186,4.316514791517967,-0.011746952245472344
2020-04-13,-0.011746952245472344,4.771969332034235,1.21961282174978,8.2228216225407,0.10924346114517668,5.439691219523901,6.1735155778942525
2020-04-14,6.1735155778942525,13.690316753176598,-1.3853640348815004,11.685050848744256,1.1435287340176417,11.306671140121898,5.276938912335097
2020-04-15,5.276938912335097,18.99543579432733,2.3897898426479327,11.844525574941482,4.313346051426004,13.836393689355402,1.0668615240943071
2020-04-16,1.0668615240943071,21.037033290361574,-1.85976878519381,11.646203066269779,-1.152765175874632,14.131702604995638,4.355457114634103
2020-04-17,4.355457114634103,20.554767625563446,0.14180387323589624,3.7817011571064976,1.9305271200239777,8.36672055990971,-1.378211113483387
2020-04-20,-1.378211113483387,18.065223146973423,2.994392634416293,7.012627884183642,0.8515816984310245,9.728785348753991,0.7835834703947369
2020-04-21,0.7835834703947369,17.16153242397822,-2.442202824569948,0.9254635027139549,-1.1989976546782382,6.038851797349226,-2.7360341615917294
2020-04-22,-2.7360341615917294,13.969340796651666,-2.6703884086456178,-2.953233187177179,-3.707206825108388,1.9963479055576199,1.5192460554657203
2020-04-23,1.5192460554657203,8.973330007388821,1.9850637218920237,0.3636083076974975,3.1136457031714864,3.9830764517693407,1.521477183575211
2020-04-24,1.521477183575211,5.086009816220918,0.16800031947765404,-1.8142144399445552,-0.26705840492365757,-0.5828258492634122,0.4488536852369017
2020-04-27,0.4488536852369017,4.443425522602697,1.105706542119882,1.15263739000436,1.6791021162413933,2.265369593461911,-1.4197862070299803
2020-04-28,-1.4197862070299803,-1.3366861497416958,1.5079104157106524,2.5325334412277125,0.5811183978443738,0.9115280544708986,-2.6060573179713806
2020-04-29,-2.6060573179713806,-2.565049342105263,-0.13354110530534752,-0.5813736615438656,-1.8111190523863385,-1.7527554103163197,2.533615122775063
2020-04-30,2.533615122775063,-0.8731641974425929,2.208607232710162,4.158146506428056,3.516642504688909,2.936454629425916,4.268959996378087
2020-05-01,4.268959996378087,6.265994685391537,-1.16968546214655,5.76413706581053,0.19760074256828347,7.110671969832202,-7.597411517279709
2020-05-04,-7.597411517279709,-3.2769316346541704,-2.5549921383931613,1.0558486873961075,-3.1368231964291957,0.6179142034158907,1.3101236487597745
2020-05-05,1.3101236487597745,-3.478295552559399,0.1098914759928536,0.9972247907837107,1.3297576812820193,2.228899514696523,0.07815485392347593
2020-05-06,0.07815485392347593,-3.834501539211737,0.5613954812207393,0.4534977505019741,1.092467286283448,1.6390926435163278,1.4436086043926564
2020-05-07,1.4436086043926564,-1.041245380234638,-0.9146606246476365,-1.9439088511750298,0.6073512663539624,1.6656014455183583,0.6953759936520074
2020-05-08,0.6953759936520074,2.313231499760721,0.8926820539874561,-0.9362889479524868,1.3024079025296134,4.889373703980548,0.5068402082920221
2020-05-11,0.5068402082920221,0.2908128931885391,1.9074877442399072,-1.2281431743782534,1.301596242620295,2.644953777559574,1.2350717660199677
2020-05-12,1.2350717660199677,-2.6273241713823765,-0.4493388633284839,-0.5082226575207447,0.8521402748124849,3.3154806118837454,-2.1606495985107927
2020-05-13,-2.1606495985107927,3.1018665857862664,-1.8875861689149813,0.17320174347749878,-2.0052837117549984,4.522394834070687,0.4654307868383346
2020-05-14,0.4654307868383346,2.2422347186124827,-2.174682909081166,-2.1128174240578255,-1.2331493152665336,1.8787373029944634,0.8839055572739458
2020-05-15,0.8839055572739458,3.0654088934050963,1.6232347564610183,-1.0792154687114364,1.0482111595795263,1.8341369640419225,0.8761509004336347
2020-05-18,0.8761509004336347,2.4888791238823185,0.25430355085831274,0.08780736291024914,0.6401697641260534,1.8673556439396697,0.683879037438887
2020-05-19,0.683879037438887,2.477177393351084,3.8502556499230844,3.0217868181618877,1.958888866482443,2.5274976999192624,0.9508489719369999
2020-05-20,0.9508489719369999,2.92989050961215,-1.5876078591674843,-0.5115256217150669,-0.3578000430310251,0.8480202269987475,1.9846187214775723
2020-05-21,1.9846187214775723,3.6919859446347036,1.5245307534860664,1.4611109691050206,2.0054706588788456,2.0013034947985178,-2.0496870370330553
2020-05-22,-2.0496870370330553,3.809586156797959,-0.4141506450718958,2.9848366563340067,-1.1284035475348668,2.9140355598222683,-0.4029895886456858
2020-05-26,-0.4029895886456858,2.91225899577276,-0.036605952285852984,5.235680432793152,0.38387755905356025,4.598960816537874,-0.616352717939059
2020-05-27,-0.616352717939059,1.3818368008110598,2.166138359060022,5.797882867756367,-0.2550434515783627,3.2499109279535463,-0.47361178329826426
2020-05-28,-0.47361178329826426,0.025307840293951882,2.2130735575146887,7.864963405839975,0.5545201729736026,3.162040322426622,-0.3854063174791504
2020-05-29,-0.3854063174791504,-1.036983340948913,-0.5778430749269498,3.2656804871392415,-0.2683722737558539,0.9084967019314568,1.7187962955619505
2020-06-01,1.7187962955619505,-0.2841577376466939,-0.06901892853342159,4.859159884304487,1.474191231075991,2.763769724014764,1.1738565614295478
2020-06-02,1.1738565614295478,-1.0768834709695352,0.36209179455580387,3.6585399775138576,0.45376210172794446,1.200525911542255,0.055437104426471484
2020-06-03,0.055437104426471484,1.0491479265249208,1.0505619398905637,5.1831538561661405,0.6086112458278917,2.9784562465596913,0.24227334654489174
