DateTime,Temperature,Humidity,Wind_Speed,Wind_Direction,NO2_Location_A,NO2_Location_B,NO2_Location_C
11/28/2020 22:00,2.4105287,73,5.7599998,270,60.15,46.75,47.98
11/28/2020 23:00,1.9205287,75,5.771239,273.57632,60.28,47.5,39.23
11/29/2020 0:00,1.4605286,78,5.771239,273.57632,59.97,47.4,33.98
11/29/2020 1:00,0.5805287,84,5.815978,291.8014,59.53,46.55,30.25
11/29/2020 2:00,-0.43947133,91,5.3517847,312.27368,59.73,46.05,25.71
11/29/2020 3:00,-1.0794713,95,4.3349743,311.63354,58.85,45.05,31.19
11/29/2020 4:00,-1.4394714,94,5.1165614,320.7106,62.38,47.18,35.21
11/29/2020 5:00,-1.5394714,94,3.563818,315,59.13,42.65,51.67
11/29/2020 6:00,-1.5194713,94,2.9024127,299.74487,49.55,33.3,84.15
11/29/2020 7:00,-1.0194713,89,3.563818,315,40.1,26.88,78.3
11/29/2020 8:00,-1.4694713,91,5.6002855,315,33.23,21.5,73.35
11/29/2020 9:00,-1.3294713,91,5.6233797,309.80557,28.72,19.25,75.78
11/29/2020 10:00,-0.8094713,89,5.6233797,309.80557,29.23,18.63,89.94
11/29/2020 11:00,-0.069471344,84,5.692099,304.69516,32.28,25.15,73.66
11/29/2020 12:00,1.0405287,77,5.6002855,315,33.43,23.4,83.38
11/29/2020 13:00,1.7205287,73,6.439876,333.43497,33.85,26.4,77.42
11/29/2020 14:00,0.91052866,79,7.24486,333.43497,38.53,28.5,67.94
11/29/2020 15:00,2.4905286,67,5.3517847,317.72632,40.63,32,72.09
11/29/2020 16:00,3.3205285,63,3.563818,315,46.28,39.43,63.58
11/29/2020 17:00,3.3305285,63,2.5455842,315,53.15,,60.78
11/29/2020 18:00,2.9905286,64,2.3051248,321.3402,59.63,48.97,58.77
11/29/2020 19:00,2.4705286,67,2.968636,284.03625,64.35,56.65,61.26
11/29/2020 20:00,1.0505286,76,4.73506,278.74615,68.8,61.1,55.75
11/29/2020 21:00,-0.26947135,84,4.6938252,274.3987,69.6,61,44
11/29/2020 22:00,-0.34947133,83,3.2599385,263.65982,67.83,55.95,38.02
11/29/2020 23:00,-0.44947132,81,3.0758414,249.44395,65.78,46.27,28.17
11/30/2020 0:00,-0.7894713,80,2.5959969,213.69006,51.67,40.65,9.2
11/30/2020 1:00,-0.84947133,81,2.8799999,180,49.1,41.45,10.23
11/30/2020 2:00,-0.9994713,82,3.319036,167.47119,49.45,33.35,9.9
11/30/2020 3:00,-1.1794714,83,2.9024127,172.87498,45.6,30.8,10.35
11/30/2020 4:00,-1.4494714,84,1.4399999,180,38.3,33.53,20.73
11/30/2020 5:00,-1.6494713,85,0.8049845,153.43495,38.97,31.92,43.9
11/30/2020 6:00,-1.7094713,85,1.5273507,135,36.45,29.1,94.25
11/30/2020 7:00,-1.8394713,85,2.3051248,128.6598,38.38,34.9,69.98
11/30/2020 8:00,-2.2494714,87,1.4399999,89.99999,40.58,33.15,62.75
11/30/2020 9:00,-2.7894714,89,2.6208394,15.945404,42.38,36.93,57.53
11/30/2020 10:00,-2.4194715,86,3.2399998,360,43.6,37.98,85.08
11/30/2020 11:00,-1.5194713,80,3.319036,347.4712,40.05,31.1,48.78
11/30/2020 12:00,-0.5394713,75,4.2136917,340.0169,41.85,36.8,76.12
11/30/2020 13:00,0.25052866,70,4.5536795,341.56506,45.6,37.8,88.45
11/30/2020 14:00,3.4805286,61,5.4119864,86.18592,47.88,44.2,64.15
11/30/2020 15:00,4.1905284,58,3.319036,40.601288,51.83,46.45,74.9
11/30/2020 16:00,4.4505286,58,2.7416782,336.8014,54.45,52.13,47.03
11/30/2020 17:00,4.0905285,62,2.9024127,299.74487,53.55,52.65,45.35
11/30/2020 18:00,3.7405286,61,2.3051248,321.3402,53.1,43.5,49.55
11/30/2020 19:00,3.2405286,63,1.5273507,225,43.45,38.65,58.63
11/30/2020 20:00,2.8605285,64,6.28713,193.24052,36,20.43,55.58
11/30/2020 21:00,2.2405286,64,5.771239,183.57634,25.33,10.05,41.75
11/30/2020 22:00,1.3805287,65,5.937272,165.96376,26.58,11.7,28.38
11/30/2020 23:00,0.91052866,66,6.12,151.9275,26.18,11.9,17.53
12/1/2020 0:00,1.0305287,65,6.3690495,132.70938,7.67,12.95,24
12/1/2020 1:00,1.1805286,66,5.95906,115.01689,7.7,14.2,20
12/1/2020 2:00,1.4105287,68,2.4149535,116.56505,6.57,11.78,23.03
12/1/2020 3:00,2.0805285,67,5.4119864,273.8141,5.43,8.8,16.75
12/1/2020 4:00,1.8105286,77,7.7879906,236.30994,5.5,8.52,19.1
12/1/2020 5:00,2.0105286,83,2.3051248,218.65982,6.08,10.35,18.58
12/1/2020 6:00,2.1805286,88,4.6102495,128.6598,9.95,13.8,22.63
12/1/2020 7:00,2.4305286,91,6.297428,120.963745,9.13,17.13,29.78
12/1/2020 8:00,3.3705285,88,3.319036,130.60129,9.7,16.43,30.3
12/1/2020 9:00,4.8505287,84,8.647496,272.38596,11.58,19.28,33.25
12/1/2020 10:00,4.5205283,84,23.510508,281.482,14.2,33.15,35.6
12/1/2020 11:00,2.8505285,86,28.387545,282.45,12.83,25.88,38.43
12/1/2020 12:00,2.0505285,88,29.024128,277.125,16.33,30.15,49.08
12/1/2020 13:00,3.8005285,79,28.162956,274.3987,17.38,36.75,44.45
12/1/2020 14:00,4.1505284,79,33.145424,278.74615,20.75,,47.23
12/1/2020 15:00,4.9205284,79,31.526215,276.55695,31.2,41.33,53.6
12/1/2020 16:00,5.1305285,79,29.934166,273.4474,34.2,60.48,62.68
12/1/2020 17:00,4.9505286,82,27.059933,266.1859,24.93,53,68.05
12/1/2020 18:00,4.4505286,87,23.14103,264.64417,26.83,44.68,61.05
12/1/2020 19:00,4.1405287,87,22.033648,265.31412,28.67,45.65,67.08
12/1/2020 20:00,4.1005287,87,19.083395,268.91907,26.7,46.6,69.05
12/1/2020 21:00,4.1405287,88,14.77755,267.2073,22.73,47.22,56.13
12/1/2020 22:00,3.8705285,90,13.441071,262.30396,22,,56.45
12/1/2020 23:00,3.6805286,90,10.948973,260.5377,18.35,40.55,53
12/2/2020 0:00,3.4505286,91,8.647496,267.61407,11.57,26.25,17.07
12/2/2020 1:00,3.3605285,90,8.350138,277.4314,10.1,21.73,14.6
12/2/2020 2:00,3.2105286,90,7.42159,284.03625,10.53,18.55,20.28
12/2/2020 3:00,3.1705287,89,6.12,270,11.35,16.5,19.45
12/2/2020 4:00,3.0505285,88,5.0911684,261.8699,11.13,25.18,19.9
12/2/2020 5:00,2.9905286,89,3.563818,315,14.42,29.23,30.23
12/2/2020 6:00,2.8705285,92,5.1544156,12.094757,20.42,40.28,56.38
12/2/2020 7:00,2.7205286,94,7.5942082,31.42955,31.98,67.48,81.05
12/2/2020 8:00,2.6805286,92,12.324414,96.70984,41.03,,78.98
12/2/2020 9:00,2.0305285,85,17.193533,109.57312,43.78,68.78,80.1
12/2/2020 10:00,2.1705287,84,16.62249,94.96974,37.15,95.73,75.35
12/2/2020 11:00,2.5805285,76,12.768586,68.49856,32.7,67.2,72.38
12/2/2020 12:00,3.3405285,72,13.493999,80.78897,26.58,66,55.98
12/2/2020 13:00,4.3805285,70,12.661564,75.17352,29.33,62.55,60.6
12/2/2020 14:00,4.2505283,76,9.422101,353.41806,30.95,69.13,61.5
12/2/2020 15:00,4.1005287,77,9.007196,357.7094,34.35,70.9,66.53
12/2/2020 16:00,4.290529,76,11.570515,354.6442,35.78,77.1,69.95
12/2/2020 17:00,3.9605286,78,15.4800005,360,42.07,90.85,87.83
12/2/2020 18:00,3.0305285,81,14.05845,357.06433,53.1,92.18,103.68
12/2/2020 19:00,2.8105285,83,13.138765,350.5377,54.08,74.35,103.23
12/2/2020 20:00,2.5905285,85,12.074766,349.69516,41.78,63.3,90.85
12/2/2020 21:00,2.3105285,85,8.766573,340.82098,27.6,44.43,80.15
12/2/2020 22:00,1.1305287,92,8.209263,322.12503,20.2,41.4,80.4
12/2/2020 23:00,0.55052865,94,5.95906,295.0169,18.2,28.78,76.8
12/3/2020 0:00,1.4205287,90,6.130579,273.36646,10.7,24.05,18.3
12/3/2020 1:00,1.4005287,88,6.924738,261.02737,10.5,23.08,9.6
12/3/2020 2:00,0.66052866,87,6.439876,243.43495,8.53,20.72,9.3
12/3/2020 3:00,0.030528657,88,6.696387,216.25385,8.23,24.75,10.3
12/3/2020 4:00,-0.50947136,87,8.404285,223.2643,11.65,27.65,12.33
12/3/2020 5:00,-0.16947135,83,8.217153,241.18921,17,,25.05
12/3/2020 6:00,-0.4994713,80,9.693296,211.32869,19.38,48.63,61.25
12/3/2020 7:00,-0.69947135,82,8.225035,203.1986,30.05,61.55,86.58
12/3/2020 8:00,-0.04947134,78,6.9899354,191.88866,31.63,52.88,58.68
12/3/2020 9:00,0.7605287,78,4.3349743,175.23636,21.55,58.75,56.45
12/3/2020 10:00,1.5305287,78,3.6179552,174.28941,28.17,73.55,60.4
12/3/2020 11:00,3.5205286,71,4.510787,241.38954,23.68,60.18,60.35
12/3/2020 12:00,5.5005283,62,8.78872,235.00798,27.42,48.38,64.78
12/3/2020 13:00,6.9105287,58,9.346143,254.35776,21.9,53.97,53.8
12/3/2020 14:00,5.2105284,62,0,180,20.63,52.65,54.75
12/3/2020 15:00,6.3405285,58,2.5455842,225,17.78,52.3,53.4
12/3/2020 16:00,6.8305287,56,6.8399997,180,22.1,52.05,42.8
12/3/2020 17:00,5.4105287,61,16.23596,183.81407,22.5,,50.98
12/3/2020 18:00,4.7705283,61,14.471821,174.28941,25.13,57.77,49.15
12/3/2020 19:00,4.7305284,57,16.454008,169.9194,22.5,47.38,43.58
12/3/2020 20:00,4.6505284,56,19.70815,170.53767,18.05,36,35.3
12/3/2020 21:00,4.4405284,56,20.291357,154.79887,17.23,48.13,35.4
12/3/2020 22:00,4.1005287,61,22.401142,135,16.53,43.03,30.8
12/3/2020 23:00,3.6705287,65,21.767351,124.2157,15.75,,28.38
12/4/2020 0:00,3.3205285,69,19.95972,129.14398,18.23,31.7,30.4
12/4/2020 1:00,4.3205285,63,17.906157,149.82648,17.33,32.5,28.7
12/4/2020 2:00,5.6605287,65,17.64,180,16.23,31.08,29.9
12/4/2020 3:00,5.790529,61,14.241629,163.85565,18.35,29.43,27.25
12/4/2020 4:00,5.5705285,61,15.856354,140.52754,16.28,29.83,29.33
12/4/2020 5:00,3.7305286,74,21.028437,128.04704,19.15,30.9,36.25
12/4/2020 6:00,3.2405286,74,20.08916,126.25384,21.48,34.1,37
12/4/2020 7:00,3.1005285,70,20.746122,128.6598,21.33,34.95,38.95
12/4/2020 8:00,3.2905285,70,15.30741,138.81407,19.28,31.9,38.23
12/4/2020 9:00,5.0205283,74,18.751125,183.30186,14.93,27.45,32.6
12/4/2020 10:00,6.3405285,67,25.38702,198.17802,14.88,27.45,35.7
12/4/2020 11:00,7.0305285,65,25.6233,204.04422,9.08,14.4,19.05
12/4/2020 12:00,6.8605285,66,21.749481,192.42595,6.68,,21.78
12/4/2020 13:00,5.6005287,74,21.603,203.5747,5.13,8.33,21.88
12/4/2020 14:00,5.6405287,73,9.826088,208.44293,5.33,7.93,10.88
12/4/2020 15:00,4.7505283,82,10.8955765,262.40536,8.85,10.3,26.1
12/4/2020 16:00,4.9705286,81,11.525623,284.47028,11.35,13.23,31.95
12/4/2020 17:00,5.3105288,80,3.563818,44.999985,12.2,11.23,33.48
12/4/2020 18:00,4.7805285,86,4.510787,61.38954,11.5,12.43,33.45
12/4/2020 19:00,4.3105288,89,6.439876,63.43495,12.6,,31.03
12/4/2020 20:00,4.290529,90,2.9024127,172.87498,10.65,17.42,26.18
12/4/2020 21:00,3.8905284,93,7.69592,280.7843,12.28,18.47,15.9
12/4/2020 22:00,3.2305286,89,6.9899354,258.11133,7.17,14.78,11.55
12/4/2020 23:00,3.5505285,90,2.6208394,164.0546,5.7,6.05,9.38
12/5/2020 0:00,3.8105285,88,5.2416787,105.9454,11.83,9.7,17.7
12/5/2020 1:00,3.5805285,91,8.854829,116.56505,9.63,9.65,13.53
12/5/2020 2:00,3.7105286,91,5.495161,121.6075,9.67,10.13,9.75
12/5/2020 3:00,4.0305285,85,5.771239,176.42366,10.13,,15.15
12/5/2020 4:00,3.8805285,83,9.255571,193.49573,12.77,15,25.8
12/5/2020 5:00,3.6405284,87,9.957108,229.39871,25.45,22.15,37.43
12/5/2020 6:00,3.3705285,87,9.449572,220.36453,23.7,,58.63
12/5/2020 7:00,3.2205286,88,7.754637,201.8014,21.13,19.85,47.7
12/5/2020 8:00,1.9405286,86,12.10157,157.24902,18.8,18.15,36.63
12/5/2020 9:00,1.2105286,82,10.182337,171.8699,16.2,22,40.58
12/5/2020 10:00,2.2705286,82,6.519877,186.3402,8.35,21.05,52.64
12/5/2020 11:00,4.6105285,74,9.693296,201.8014,12.02,15.45,43.2
12/5/2020 12:00,5.6405287,67,12.594856,210.96376,10.08,15.8,45.59
12/5/2020 13:00,6.2805285,65,12.413476,196.8584,12.02,,52.8
12/5/2020 14:00,5.6005287,76,12.0694,107.35402,13.73,14.73,35
12/5/2020 15:00,5.3305287,80,16.179985,110.854454,11.4,11.67,26.18
12/5/2020 16:00,5.040529,79,17.782688,111.37062,12.9,12.25,26.58
12/5/2020 17:00,4.7305284,81,14.372974,112.0679,16,12.88,22.38
12/5/2020 18:00,4.0305285,85,9.904906,109.09349,10.53,10.9,11.75
12/5/2020 19:00,3.8005285,86,9.659814,116.56505,11.6,13.77,13.58
12/5/2020 20:00,3.7305286,88,9.0645685,83.15723,9.88,12.58,14.15
12/5/2020 21:00,3.4905286,91,15.893093,103.09189,9.65,10.88,15.6
12/5/2020 22:00,3.1205285,90,15.484185,107.59242,9.08,9.6,10.3
12/5/2020 23:00,3.2805285,89,14.658676,114.67686,11.83,10.5,10.48
12/6/2020 0:00,3.5105286,88,15.683774,121.86598,8.73,8.55,12.1
12/6/2020 1:00,3.4605286,88,9.931042,136.4688,7.07,,14.87
12/6/2020 2:00,3.3805285,87,10.44,133.60281,7.6,8.33,14.4
12/6/2020 3:00,3.0005286,88,9.504272,142.69604,8.88,9.25,17.73
12/6/2020 4:00,3.4605286,82,6.638072,130.60129,9.9,10.43,31.05
12/6/2020 5:00,3.5405285,79,5.0142193,111.03751,15.03,15.23,46.28
12/6/2020 6:00,3.3405285,81,4.6800003,112.61986,18.73,21.98,46.5
12/6/2020 7:00,2.5005286,88,2.9024127,82.874985,18.05,22.03,48.1
12/6/2020 8:00,1.6905286,92,3.6179552,95.71059,15.75,17.13,73.45
12/6/2020 9:00,1.2705287,94,5.1544156,102.09476,18.25,22.83,72.78
12/6/2020 10:00,1.9205287,91,2.9024127,97.125015,19.88,17.13,69.15
12/6/2020 11:00,3.5005286,87,7.145796,130.91438,17,13.9,67.98
12/6/2020 12:00,5.4205284,75,10.587917,107.818886,18.55,18.08,69.23
12/6/2020 13:00,5.5705285,75,15.192682,103.70696,27.05,25.68,84.6
12/6/2020 14:00,5.7605286,81,6.0347,287.35403,31.13,24.1,81.3
12/6/2020 15:00,6.4705286,75,8.089993,290.85446,26.95,21.08,68.98
12/6/2020 16:00,6.6105285,72,8.435069,309.80557,24.8,19.08,69.28
12/6/2020 17:00,6.6405287,72,4.452954,345.96375,26.43,24.65,72.95
12/6/2020 18:00,6.2005286,78,4.198285,30.963745,28,25.5,61.78
12/6/2020 19:00,5.6805286,86,1.08,360,30.63,29.38,73.53
12/6/2020 20:00,5.1105285,90,4.8433046,311.98724,41.73,40.13,69.8
12/6/2020 21:00,4.8005285,90,7.7043357,307.40536,44.98,42.28,67.93
12/6/2020 22:00,4.6605287,91,5.0911684,278.1301,31.8,29.28,50.1
12/6/2020 23:00,4.6805286,90,11.183201,266.30862,26.63,27.6,41.93
12/7/2020 0:00,4.2605286,85,17.698677,265.33313,62.33,,67.1
12/7/2020 1:00,3.4605286,87,18.36353,268.8767,60.1,34.88,62.53
12/7/2020 2:00,3.0205286,89,17.373497,264.05313,50.07,,49.95
12/7/2020 3:00,2.9605286,90,16.595179,257.4712,37.15,30.95,43.7
12/7/2020 4:00,2.5305285,90,14.973577,242.8189,36.7,27.68,39.23
12/7/2020 5:00,2.8605285,89,15.315873,246.44774,34.9,25.68,26.9
12/7/2020 6:00,4.000529,84,11.019764,231.63252,24.67,23.45,28.95
12/7/2020 7:00,4.0805287,82,12.096214,233.47115,21.95,26.95,32.93
12/7/2020 8:00,4.2005286,82,8.669949,221.63354,18.4,25.87,33.5
12/7/2020 9:00,4.4605284,81,7.8954163,226.84761,6.93,21.72,26.08
12/7/2020 10:00,4.8405285,81,4.1046314,232.12502,,21.28,25.33
12/7/2020 11:00,5.8505287,76,8.311245,265.03027,8.83,18.78,41.6
12/7/2020 12:00,6.2705283,69,11.879999,270,11.95,17.7,31.45
12/7/2020 13:00,6.7005286,68,7.9932976,277.76517,9.1,17.48,34.18
12/7/2020 14:00,6.2305284,69,3.396233,327.99463,7.88,17.35,36.58
12/7/2020 15:00,6.0605288,71,4.39436,55.007973,10.1,17.45,35.83
12/7/2020 16:00,5.9205284,73,5.8603754,79.38034,13.88,17.08,35.35
12/7/2020 17:00,5.6505284,74,5.771239,86.42367,16.63,21.6,29.75
12/7/2020 18:00,5.2605286,76,8.669949,94.76365,17.1,22.13,37.15
12/7/2020 19:00,3.6705287,84,12.413477,119.53878,13.35,21.55,29.35
12/7/2020 20:00,2.4005284,85,14.186923,125.70669,9.53,14.88,31.65
12/7/2020 21:00,1.6305287,87,13.608762,127.47618,14.68,15.6,30.13
12/7/2020 22:00,1.4905287,90,14.88242,122.15229,14.85,15.83,32.58
12/7/2020 23:00,0.67052865,89,17.974781,122.73523,11.33,17.3,27.3
12/8/2020 0:00,0.45052865,91,17.174677,123.023865,59.8,55.4,81.9
12/8/2020 1:00,0.44052866,92,16.575644,124.38034,46.17,47.05,65.8
12/8/2020 2:00,0.81052864,90,17.906157,120.173515,47.55,44.73,59.88
12/8/2020 3:00,0.9605287,87,21.26744,123.95906,28.15,39.28,59.3
12/8/2020 4:00,0.38052866,88,20.172853,124.82449,28.03,29.55,66.98
12/8/2020 5:00,0.31052867,85,19.734436,128.33334,57.7,44.65,103.73
12/8/2020 6:00,0.47052866,82,17.283749,125.67641,70.9,57.78,151.42
12/8/2020 7:00,-0.07947134,83,14.186923,125.70669,59.9,64.85,151.5
12/8/2020 8:00,0.6905287,78,10.948973,117.40757,40.4,54.8,137.8
12/8/2020 9:00,0.9505287,76,6.763786,115.20112,36.45,48.1,138.05
12/8/2020 10:00,1.1205287,75,10.630672,118.30075,21.5,45.38,136.33
12/8/2020 11:00,2.0205286,71,10.483357,105.9454,23.48,25.73,159.68
12/8/2020 12:00,3.6805286,68,3.9763298,84.805565,18.55,23.68,166.1
12/8/2020 13:00,4.040529,69,11.753877,332.65015,20.03,20.88,149.33
12/8/2020 14:00,6.2205286,52,11.177405,104.93142,20.2,24.67,150.77
12/8/2020 15:00,6.7305284,50,9,106.2602,18.48,30.57,132.83
12/8/2020 16:00,6.9205284,51,4.896529,107.10272,25.15,24.72,127.25
12/8/2020 17:00,6.6205287,53,1.4399999,89.99999,24.15,28.88,114.95
12/8/2020 18:00,6.0305285,55,6.151683,339.44397,25.55,31.67,92.1
12/8/2020 19:00,4.540529,67,6.5693827,350.5377,26.85,26.85,69.93
12/8/2020 20:00,3.6905286,75,5.00128,300.25644,27.4,27.3,69.85
12/8/2020 21:00,3.2905285,74,7.5599995,270,24.53,,85.93
12/8/2020 22:00,3.3305285,74,9.114471,279.09027,28.2,31.87,77.95
12/8/2020 23:00,2.9305286,79,10.636766,293.9625,32.68,29.5,50.98
12/9/2020 0:00,2.5005286,82,11.113451,294.90475,7.67,12.95,67.1
12/9/2020 1:00,2.6905286,81,11.113451,294.90475,8.37,9.33,62.53
12/9/2020 2:00,3.0005286,79,9.19939,300.57922,6.37,9.63,49.95
12/9/2020 3:00,3.1505284,80,6.792466,302.00537,,10.23,43.7
12/9/2020 4:00,3.1705287,83,6.924738,278.97263,5.75,8.18,39.23
12/9/2020 5:00,2.8305285,88,12.261158,266.63354,6.45,14.33,26.9
12/9/2020 6:00,2.1105285,87,15.84409,268.69806,10.7,16.5,28.95
12/9/2020 7:00,1.6405287,91,16.563911,271.24536,14.95,18.33,32.93
12/9/2020 8:00,1.5405287,91,18.089775,275.7106,13.18,23.53,33.5
12/9/2020 9:00,1.4305286,90,20.957443,274.92712,16.57,24.25,26.08
12/9/2020 10:00,1.4605286,88,20.991426,275.90616,11.98,15.4,25.33
12/9/2020 11:00,1.7105286,85,21.746504,276.65442,11.88,14.45,41.6
12/9/2020 12:00,2.2505286,82,21.96,280.38885,8.93,17.48,31.45
12/9/2020 13:00,3.0505285,78,19.296133,284.03625,10.05,13.55,34.18
12/9/2020 14:00,3.1605287,73,22.253124,279.30994,8.35,18.08,36.58
12/9/2020 15:00,3.2805285,73,21.077686,277.85333,7.73,20.3,35.83
12/9/2020 16:00,3.3805285,74,18.391735,273.36646,10.93,20.83,35.35
12/9/2020 17:00,3.3305285,78,15.124284,271.36392,12.23,,29.75
12/9/2020 18:00,3.2605286,82,9.178235,295.55997,17.7,42.35,37.15
12/9/2020 19:00,2.5905285,89,7.968939,341.56506,26.48,36.2,29.35
12/9/2020 20:00,2.1805286,91,7.8954163,313.1524,19.48,22.55,31.65
12/9/2020 21:00,2.1305285,91,7.42159,284.03625,18.73,25.53,30.13
12/9/2020 22:00,2.3605285,90,8.647496,272.38596,18.53,25.68,32.58
12/9/2020 23:00,2.3705285,87,12.620554,273.2705,15.52,21.6,27.3
12/10/2020 0:00,2.1505284,88,13.397612,263.82983,38.67,47.23,48.7
12/10/2020 1:00,1.5505286,89,11.874544,255.96376,44.17,47.4,44.5
12/10/2020 2:00,0.91052866,90,10.931203,252.75854,44.45,46.1,41.83
12/10/2020 3:00,0.24052864,96,8.209263,254.74487,41.18,44.65,40.83
12/10/2020 4:00,0.39052868,91,6.5693827,260.5377,38.25,41.93,42.8
12/10/2020 5:00,0.6405287,90,2.16,270,37.68,43.6,51.45
12/10/2020 6:00,0.21052867,88,1.8,89.99999,39.45,46.13,82.53
12/10/2020 7:00,0.040528655,92,6.12,89.99999,44.9,53.38,91.73
12/10/2020 8:00,-0.039471343,94,8.350138,97.431404,49.75,57.23,87.03
12/10/2020 9:00,-0.20947134,93,11.043261,109.025604,47,,88.17
12/10/2020 10:00,-0.36947134,87,13.584932,122.00538,40.72,46.28,59.06
12/10/2020 11:00,0.73052865,80,17.477621,122.38068,28.28,43.8,61.59
12/10/2020 12:00,1.2905287,76,18.089775,121.159294,40.2,,54.35
12/10/2020 13:00,2.0605285,73,17.414474,119.74488,33.73,41.35,56.16
12/10/2020 14:00,3.2105286,66,17.414474,119.74488,35.38,41.65,78.95
12/10/2020 15:00,3.7705286,64,16.179987,122.27564,38.4,43.98,67.35
12/10/2020 16:00,3.9205287,64,15.629971,128.4537,36.5,39.9,58.98
12/10/2020 17:00,3.3805285,67,13.324863,128.41805,38.78,41.2,56.6
12/10/2020 18:00,2.0305285,74,13.18308,124.99202,32.5,41.35,58.43
12/10/2020 19:00,0.6905287,80,12.4811535,123.231705,28.65,,51.85
12/10/2020 20:00,-0.47947133,86,11.609651,119.74488,30.2,33.08,37.93
12/10/2020 21:00,-0.84947133,88,10.990322,121.6075,28.4,36.2,36.58
12/10/2020 22:00,-1.0594714,88,10.315115,119.248825,26.85,29.3,26.88
12/10/2020 23:00,-1.2094713,88,7.8954163,114.22774,18.17,25.4,28.13
12/11/2020 0:00,-1.2494713,87,4.6938257,122.47119,15.7,11.25,62.37
12/11/2020 1:00,-0.9194713,84,5.8048253,119.74488,18.57,10.35,52.53
12/11/2020 2:00,-0.75947136,84,8.766573,109.17901,16.78,13.15,54.8
12/11/2020 3:00,-0.8594713,83,11.177405,104.93142,14.17,,50.8
12/11/2020 4:00,-0.76947135,81,12.10157,112.75097,15.73,13.7,54.43
12/11/2020 5:00,0.020528657,74,13.584932,122.00538,16.58,10.65,54.2
12/11/2020 6:00,-0.059471346,79,13.979872,124.508514,18.78,17.18,72.48
12/11/2020 7:00,-0.45947134,85,12.88981,125.90971,26.45,28.2,82.88
12/11/2020 8:00,-0.62947136,87,12.10157,120.37913,34.1,32.8,95.53
12/11/2020 9:00,-0.12947133,85,12.594856,120.963745,33.72,38.65,115
12/11/2020 10:00,0.79052866,81,12.904882,120.14138,33.05,42.55,93
12/11/2020 11:00,3.2605286,73,12.538134,140.82634,29.03,29.25,81.68
12/11/2020 12:00,4.7205286,65,11.885453,178.2643,28.6,,77.83
12/11/2020 13:00,4.7505283,56,13.441071,187.69604,27.08,24.4,78.4
12/11/2020 14:00,6.790529,53,11.631956,158.1986,27.13,29.3,84.8
12/11/2020 15:00,5.8705287,49,15.226764,173.21103,28.28,38.1,66.95
12/11/2020 16:00,4.1105285,69,18.532133,155.9245,30.83,34.78,70.8
12/11/2020 17:00,3.7705286,77,15.646544,156.9745,32.57,30.08,71.35
12/11/2020 18:00,3.7805285,78,17.713316,142.43141,32.2,,49.68
12/11/2020 19:00,3.8405285,81,18.892282,149.03624,29.78,23.1,47
12/11/2020 20:00,4.9505286,76,15.175612,157.69379,29.65,22.5,39.7
12/11/2020 21:00,5.7305284,74,11.165805,178.15239,29.65,20.3,28.73
12/11/2020 22:00,5.5605288,76,10.829959,195.42216,22.95,18.42,32.55
12/11/2020 23:00,5.2605286,78,9.47012,188.74615,17.55,14.3,24.75
12/12/2020 0:00,5.2605286,80,7.9526596,185.19443,45.4,53.7,19.8
12/12/2020 1:00,5.8005285,77,6.489992,176.82018,36.67,36.83,17.83
12/12/2020 2:00,5.9005284,78,6.638072,192.52881,,30.05,18.38
12/12/2020 3:00,6.0605288,79,6.519877,186.3402,27.38,33.3,18.25
12/12/2020 4:00,6.1905284,79,11.4862,212.19574,25.55,,13
12/12/2020 5:00,6.1605287,74,14.76439,225,23.25,37.55,12.3
12/12/2020 6:00,5.9105287,79,18.504139,232.90717,27.8,,22.33
12/12/2020 7:00,5.6405287,83,18.581022,234.46233,29.17,41.55,31.78
12/12/2020 8:00,5.7405286,80,7.7879906,213.69006,29.13,41.85,27.63
12/12/2020 9:00,5.8705287,80,4.32,180,27.03,41.3,24.93
12/12/2020 10:00,6.0205283,83,4.8965297,143.97263,30.55,32.25,21.7
12/12/2020 11:00,7.0305285,81,2.8799999,180,19.7,20.17,29.78
12/12/2020 12:00,8.690529,77,3.4152596,288.43497,17.9,20.65,20.98
12/12/2020 13:00,9.620529,73,3.2399998,270,24.15,28.58,19.7
12/12/2020 14:00,7.6105285,80,3.2399998,89.99999,21.08,21.1,28.48
12/12/2020 15:00,8.250529,80,2.8799999,270,25.08,27.95,36.58
12/12/2020 16:00,9.190529,75,10.829959,254.57785,26.83,39.5,47.25
12/12/2020 17:00,8.960529,74,10.805998,240.01837,32,49.5,43.58
12/12/2020 18:00,8.370529,80,8.427383,250.0169,42.48,53.18,34.23
12/12/2020 19:00,8.060529,85,9.227524,249.44395,39.25,51.73,31.95
12/12/2020 20:00,8.020529,86,12.864649,252.07208,35.47,55.05,28.1
12/12/2020 21:00,7.9205284,86,12.496719,258.36636,37.53,48.83,28.9
12/12/2020 22:00,7.8305287,88,10.703569,250.34618,43.58,54.78,34.43
12/12/2020 23:00,7.7205286,89,9.983106,244.359,42.25,48.83,30.18
12/13/2020 0:00,7.790529,90,12.224107,256.37302,37.5,37.6,30.83
12/13/2020 1:00,7.6305285,89,18.0036,271.14575,41.23,40.1,19.47
12/13/2020 2:00,7.4605284,89,22.505037,277.3524,35.65,41.5,15.8
12/13/2020 3:00,6.9105287,86,21.129883,283.7995,30.95,,17.68
12/13/2020 4:00,6.3905287,92,10.538843,277.85333,21.8,33.28,13.88
